             Station      good/bad_point           el(degre)             time(s)               x(km)               y(km)               z(km)                 lon                 lat             alt(km)         residues(m)    residues(arcmin)                     date                Flux             FluxErr                 Mag distance_to_cam(km)              MagAbs
              ITVE03                   1       25.5061581331        631175282.77       4506.95675828       855.166562112       4516.75064859       10.7437920772       44.7458820987       70.1959625836      -44.7647183627     -0.989885339023  2020-01-01T18:26:53.586                 146                67.6      -1.54618017151       155.462220026      -2.50430449757
              ITVE03                   1       24.8474328908       631175283.012       4504.72667933       855.606787439        4515.4090861       10.7543913086       44.7506165458       67.7537972591       41.2651484828       0.92357161342  2020-01-01T18:26:53.828                 151                27.6      -1.59497011401        153.59841511      -2.52690378649
              ITVE03                   1       23.9573974321       631175283.254       4501.87212386       856.170286598       4513.69185338       10.7679728181       44.7566805566       64.6279930014      -73.7745526787      -1.67685480493  2020-01-01T18:26:54.070                 138                  14      -1.51508840151       151.246404675      -2.41351370001
              ITVE03                   1        23.221260549       631175283.496       4499.54157125       856.630345773       4512.28984833       10.7790730759       44.7616345818       62.0761731786      -55.8144838032       -1.2846949719  2020-01-01T18:26:54.312                 345                17.6      -2.52601698893       149.355355982      -3.39712099546
              ITVE03                   1       22.4317577758       631175283.738       4497.10219057       857.111887988       4510.82237489       10.7907031191       44.7668229936       59.4053753251      -22.8181687441     -0.532159169088  2020-01-01T18:26:54.554                 519                 9.5      -2.98812117953       147.405309185      -3.83068680977
              ITVE03                   1       21.6457247976        631175283.98        4494.7494153       857.576333995       4509.40700121       10.8019313662       44.7718301601        56.829575841      -32.6784641668     -0.771811730001  2020-01-01T18:26:54.796                 915                 1.1      -3.62414510671       145.554003818      -4.43926588805
              ITVE03                   1       20.8527905768       631175284.222       4492.42530284       858.035121862        4508.0088704       10.8130335458       44.7767791808       54.2853269807      -8.26267723481     -0.197593334785  2020-01-01T18:26:55.037                5078                 3.1      -5.50740615126       143.754808632      -6.29551805553
              ITVE03                   1       20.0061996709       631175284.464        4490.0185983       858.510213694       4506.56105415       10.8245415099       44.7819070663       51.6508421546      -22.1734589694     -0.537096111269  2020-01-01T18:26:55.279               14608                 0.6      -6.68134579731       141.923831322      -7.44162243079
              ITVE03                   1       19.1039099213       631175284.706       4487.51857256       859.003727452       4505.05709809       10.8365078346       44.7872370127       48.9143970741      -30.0916302739     -0.738604785182  2020-01-01T18:26:55.521               15149                   0      -6.75273560842       140.057862154      -7.48427307334
              ITVE03                   1       18.1745206286       631175284.948        4485.0176112       859.497425907       4503.55257918       10.8484910268       44.7925722434       46.1771251427      -59.4628335032      -1.47883317289  2020-01-01T18:26:55.763               23753                 0.7      -7.27840868602       138.229373345       -7.9814103819
              ITVE03                   1       17.2658473847        631175285.19       4482.61955943       859.970809653       4502.10996823       10.8599927884       44.7976910314       43.5526720248      -32.3696997185     -0.815149494843  2020-01-01T18:26:56.005               21096                 0.3      -7.19146964994       136.513405837      -7.86734615939
              ITVE03                   1       16.2421514131       631175285.432       4480.01331525       860.485291301       4500.54211368        10.872506059       44.8032576528       40.7005771703      -93.5543399354      -2.38779879137  2020-01-01T18:26:56.247               24417                 0.7       -7.4052916762       134.691502797      -8.05199266875
